Song,Artist,source,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Yo Perreo Sola,Bad Bunny,not_hot,0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,audio_features,0SqqAgdovOE24BzxIClpjw,spotify:track:0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,172127,4
Let Me Love You Like A Woman,Lana Del Rey,not_hot,1gxdWpeOUBpvB908fiZs4D,0.303,0.249,0,-11.715,1,0.111,0.97,1.95e-05,0.117,0.131,66.932,audio_features,1gxdWpeOUBpvB908fiZs4D,spotify:track:1gxdWpeOUBpvB908fiZs4D,https://api.spotify.com/v1/tracks/1gxdWpeOUBpvB908fiZs4D,https://api.spotify.com/v1/audio-analysis/1gxdWpeOUBpvB908fiZs4D,200661,4
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,not_hot,3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,audio_features,3nS9a01VvXHQriLqJYwRqG,spotify:track:3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/tracks/3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/audio-analysis/3nS9a01VvXHQriLqJYwRqG,197760,4
Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez",not_hot,50ZC4PM7hywH27RcCfViau,0.824,0.631,0,-2.791,1,0.0809,0.237,0.000116,0.0531,0.678,171.965,audio_features,50ZC4PM7hywH27RcCfViau,spotify:track:50ZC4PM7hywH27RcCfViau,https://api.spotify.com/v1/tracks/50ZC4PM7hywH27RcCfViau,https://api.spotify.com/v1/audio-analysis/50ZC4PM7hywH27RcCfViau,197721,4
July,Noah Cyrus,not_hot,6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,audio_features,6J2LdBN97cDWn0MLxYh9HB,spotify:track:6J2LdBN97cDWn0MLxYh9HB,https://api.spotify.com/v1/tracks/6J2LdBN97cDWn0MLxYh9HB,https://api.spotify.com/v1/audio-analysis/6J2LdBN97cDWn0MLxYh9HB,156106,4
Bruises,Lewis Capaldi,not_hot,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,audio_features,4Of7rzpRpV1mWRbhp5rAqG,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,https://api.spotify.com/v1/tracks/4Of7rzpRpV1mWRbhp5rAqG,https://api.spotify.com/v1/audio-analysis/4Of7rzpRpV1mWRbhp5rAqG,220492,4
You Never Know,BLACKPINK,not_hot,39kzWAiVPpycdMpr745oPj,0.477,0.435,5,-6.497,1,0.0523,0.237,0.0,0.12,0.322,144.144,audio_features,39kzWAiVPpycdMpr745oPj,spotify:track:39kzWAiVPpycdMpr745oPj,https://api.spotify.com/v1/tracks/39kzWAiVPpycdMpr745oPj,https://api.spotify.com/v1/audio-analysis/39kzWAiVPpycdMpr745oPj,231202,4
Supalonely,"BENEE, Gus Dapperton",not_hot,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4
Glock In My Lap,"21 Savage, Metro Boomin",not_hot,6pcywuOeGGWeOQzdUyti6k,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,audio_features,6pcywuOeGGWeOQzdUyti6k,spotify:track:6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,193591,4
Better,ZAYN,not_hot,5CBnWXD8M7e8Q6WubFLtXy,0.696,0.409,2,-7.135,1,0.235,0.354,0.0,0.132,0.0962,84.652,audio_features,5CBnWXD8M7e8Q6WubFLtXy,spotify:track:5CBnWXD8M7e8Q6WubFLtXy,https://api.spotify.com/v1/tracks/5CBnWXD8M7e8Q6WubFLtXy,https://api.spotify.com/v1/audio-analysis/5CBnWXD8M7e8Q6WubFLtXy,174520,4
forget me too (feat. Halsey),Machine Gun Kelly,not_hot,1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,audio_features,1VSuFS7PahCN3SWbOcQ98m,spotify:track:1VSuFS7PahCN3SWbOcQ98m,https://api.spotify.com/v1/tracks/1VSuFS7PahCN3SWbOcQ98m,https://api.spotify.com/v1/audio-analysis/1VSuFS7PahCN3SWbOcQ98m,171621,4
Oh Juliana,Niack,not_hot,4xWzZmX4K1yyrdtRfbUvjt,0.799,0.568,6,-3.089,1,0.25,0.387,0.0,0.0892,0.963,129.63,audio_features,4xWzZmX4K1yyrdtRfbUvjt,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,https://api.spotify.com/v1/tracks/4xWzZmX4K1yyrdtRfbUvjt,https://api.spotify.com/v1/audio-analysis/4xWzZmX4K1yyrdtRfbUvjt,153078,4
"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","Feid, J Balvin, Justin Quiles",not_hot,7lUdbnz7wsv3C9zzf4WHl9,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,audio_features,7lUdbnz7wsv3C9zzf4WHl9,spotify:track:7lUdbnz7wsv3C9zzf4WHl9,https://api.spotify.com/v1/tracks/7lUdbnz7wsv3C9zzf4WHl9,https://api.spotify.com/v1/audio-analysis/7lUdbnz7wsv3C9zzf4WHl9,333800,4
No Guidance (feat. Drake),Chris Brown,not_hot,6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,audio_features,6XHVuErjQ4XNm6nDPVCxVX,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,260640,4
Rich Nigga Shit (feat. Young Thug),"21 Savage, Metro Boomin",not_hot,3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,audio_features,3ruoIF2UnoXdzK8mR61ebq,spotify:track:3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,190331,4
Many Men,"21 Savage, Metro Boomin",not_hot,3CDVMejYHnB1SkEEx0T1N4,0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594,audio_features,3CDVMejYHnB1SkEEx0T1N4,spotify:track:3CDVMejYHnB1SkEEx0T1N4,https://api.spotify.com/v1/tracks/3CDVMejYHnB1SkEEx0T1N4,https://api.spotify.com/v1/audio-analysis/3CDVMejYHnB1SkEEx0T1N4,201856,4
Slidin,"21 Savage, Metro Boomin",not_hot,7fxSLnklnayJNBIKntXedZ,0.774,0.706,2,-6.494,1,0.355,0.00163,1.28e-06,0.104,0.382,152.891,audio_features,7fxSLnklnayJNBIKntXedZ,spotify:track:7fxSLnklnayJNBIKntXedZ,https://api.spotify.com/v1/tracks/7fxSLnklnayJNBIKntXedZ,https://api.spotify.com/v1/audio-analysis/7fxSLnklnayJNBIKntXedZ,185037,4
Outta Time (feat. Drake),Bryson Tiller,not_hot,4SCnCPOUOUXUmCX2uHb3r7,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,audio_features,4SCnCPOUOUXUmCX2uHb3r7,spotify:track:4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/tracks/4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/audio-analysis/4SCnCPOUOUXUmCX2uHb3r7,198822,4
My Dawg,"21 Savage, Metro Boomin",not_hot,42Tohunwlh34o0mgxYx5iq,0.831,0.532,0,-5.319,0,0.301,0.0652,0.0,0.464,0.364,140.105,audio_features,42Tohunwlh34o0mgxYx5iq,spotify:track:42Tohunwlh34o0mgxYx5iq,https://api.spotify.com/v1/tracks/42Tohunwlh34o0mgxYx5iq,https://api.spotify.com/v1/audio-analysis/42Tohunwlh34o0mgxYx5iq,181716,4
Snitches & Rats (feat. Young Nudy),"21 Savage, Metro Boomin",not_hot,3WaDoMDQRqDdgtCDLxanpN,0.821,0.671,9,-5.893,1,0.18,0.00843,8.5e-05,0.0972,0.494,145.953,audio_features,3WaDoMDQRqDdgtCDLxanpN,spotify:track:3WaDoMDQRqDdgtCDLxanpN,https://api.spotify.com/v1/tracks/3WaDoMDQRqDdgtCDLxanpN,https://api.spotify.com/v1/audio-analysis/3WaDoMDQRqDdgtCDLxanpN,187773,4
Brand New Draco,"21 Savage, Metro Boomin",not_hot,4V9ynsDPwHtdItksqjuRu0,0.697,0.709,11,-6.642,0,0.298,0.041,0.000296,0.0886,0.439,155.023,audio_features,4V9ynsDPwHtdItksqjuRu0,spotify:track:4V9ynsDPwHtdItksqjuRu0,https://api.spotify.com/v1/tracks/4V9ynsDPwHtdItksqjuRu0,https://api.spotify.com/v1/audio-analysis/4V9ynsDPwHtdItksqjuRu0,202420,4
Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],Internet Money,not_hot,5sBplhIrmzA4kQGyIOpmDf,0.832,0.549,1,-8.259,0,0.0602,0.168,0.0,0.11,0.384,140.045,audio_features,5sBplhIrmzA4kQGyIOpmDf,spotify:track:5sBplhIrmzA4kQGyIOpmDf,https://api.spotify.com/v1/tracks/5sBplhIrmzA4kQGyIOpmDf,https://api.spotify.com/v1/audio-analysis/5sBplhIrmzA4kQGyIOpmDf,181496,4
Your Man,Joji,not_hot,5sbZj8hcae2ebXVBonKQ6g,0.785,0.818,7,-8.711,1,0.099,0.624,0.149,0.149,0.0503,117.98,audio_features,5sbZj8hcae2ebXVBonKQ6g,spotify:track:5sbZj8hcae2ebXVBonKQ6g,https://api.spotify.com/v1/tracks/5sbZj8hcae2ebXVBonKQ6g,https://api.spotify.com/v1/audio-analysis/5sbZj8hcae2ebXVBonKQ6g,163759,4
No Opp Left Behind,"21 Savage, Metro Boomin",not_hot,50I7FNN2rl2rWiNwGxS146,0.823,0.703,8,-2.691,1,0.298,0.0161,1.35e-06,0.294,0.26,178.043,audio_features,50I7FNN2rl2rWiNwGxS146,spotify:track:50I7FNN2rl2rWiNwGxS146,https://api.spotify.com/v1/tracks/50I7FNN2rl2rWiNwGxS146,https://api.spotify.com/v1/audio-analysis/50I7FNN2rl2rWiNwGxS146,194214,4
Lets Link,WhoHeem,not_hot,6fMzgFFGzWCwiHMzDzNpp5,0.839,0.683,10,-9.232,0,0.165,0.00667,0.0,0.241,0.522,120.003,audio_features,6fMzgFFGzWCwiHMzDzNpp5,spotify:track:6fMzgFFGzWCwiHMzDzNpp5,https://api.spotify.com/v1/tracks/6fMzgFFGzWCwiHMzDzNpp5,https://api.spotify.com/v1/audio-analysis/6fMzgFFGzWCwiHMzDzNpp5,159955,4
RIP Luv,"21 Savage, Metro Boomin",not_hot,1wGnp7ejkCuXRsehXx0PNP,0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,audio_features,1wGnp7ejkCuXRsehXx0PNP,spotify:track:1wGnp7ejkCuXRsehXx0PNP,https://api.spotify.com/v1/tracks/1wGnp7ejkCuXRsehXx0PNP,https://api.spotify.com/v1/audio-analysis/1wGnp7ejkCuXRsehXx0PNP,214192,3
Steppin On Niggas,"21 Savage, Metro Boomin",not_hot,7FtZFla3ZH6PqsAJ9MvVCM,0.849,0.635,7,-4.068,1,0.254,0.000608,8.44e-06,0.062,0.798,89.484,audio_features,7FtZFla3ZH6PqsAJ9MvVCM,spotify:track:7FtZFla3ZH6PqsAJ9MvVCM,https://api.spotify.com/v1/tracks/7FtZFla3ZH6PqsAJ9MvVCM,https://api.spotify.com/v1/audio-analysis/7FtZFla3ZH6PqsAJ9MvVCM,140833,4
Gimme Love,Joji,not_hot,0HItcI6qN6Dr4MC3CZryQh,0.484,0.632,5,-6.917,1,0.0976,0.695,0.0243,0.209,0.0736,126.384,audio_features,0HItcI6qN6Dr4MC3CZryQh,spotify:track:0HItcI6qN6Dr4MC3CZryQh,https://api.spotify.com/v1/tracks/0HItcI6qN6Dr4MC3CZryQh,https://api.spotify.com/v1/audio-analysis/0HItcI6qN6Dr4MC3CZryQh,214558,3
Ew,Joji,not_hot,7xcUWyLh6fIMsYjoVI7NnZ,0.48,0.373,10,-9.297,1,0.0278,0.804,0.067,0.12,0.0376,114.078,audio_features,7xcUWyLh6fIMsYjoVI7NnZ,spotify:track:7xcUWyLh6fIMsYjoVI7NnZ,https://api.spotify.com/v1/tracks/7xcUWyLh6fIMsYjoVI7NnZ,https://api.spotify.com/v1/audio-analysis/7xcUWyLh6fIMsYjoVI7NnZ,207710,4
Daylight,"Joji, Diplo",not_hot,6Ed1q0X8oSKSm4IIhiQbYg,0.528,0.749,7,-7.571,1,0.0479,0.00488,9.6e-05,0.0949,0.729,163.944,audio_features,6Ed1q0X8oSKSm4IIhiQbYg,spotify:track:6Ed1q0X8oSKSm4IIhiQbYg,https://api.spotify.com/v1/tracks/6Ed1q0X8oSKSm4IIhiQbYg,https://api.spotify.com/v1/audio-analysis/6Ed1q0X8oSKSm4IIhiQbYg,163906,4
Epidemic,Polo G,not_hot,1SjBcdzWbs79UTCrH4qXJf,0.616,0.617,1,-8.431,1,0.52,0.128,0.0,0.177,0.476,175.929,audio_features,1SjBcdzWbs79UTCrH4qXJf,spotify:track:1SjBcdzWbs79UTCrH4qXJf,https://api.spotify.com/v1/tracks/1SjBcdzWbs79UTCrH4qXJf,https://api.spotify.com/v1/audio-analysis/1SjBcdzWbs79UTCrH4qXJf,177273,4
bloody valentine,Machine Gun Kelly,not_hot,6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,audio_features,6mADjHs6FXdroPzEGW6KVJ,spotify:track:6mADjHs6FXdroPzEGW6KVJ,https://api.spotify.com/v1/tracks/6mADjHs6FXdroPzEGW6KVJ,https://api.spotify.com/v1/audio-analysis/6mADjHs6FXdroPzEGW6KVJ,205159,4
MODUS,Joji,not_hot,5SjtAe7xzUgHDtNTmt8zS7,0.738,0.533,7,-7.617,1,0.0492,0.183,0.000252,0.115,0.262,132.008,audio_features,5SjtAe7xzUgHDtNTmt8zS7,spotify:track:5SjtAe7xzUgHDtNTmt8zS7,https://api.spotify.com/v1/tracks/5SjtAe7xzUgHDtNTmt8zS7,https://api.spotify.com/v1/audio-analysis/5SjtAe7xzUgHDtNTmt8zS7,207265,4
Tick Tock,Joji,not_hot,5E7p95xh9Ul4vZp4LEoJwi,0.781,0.613,4,-5.582,0,0.0524,0.0399,0.00713,0.0976,0.613,80.53,audio_features,5E7p95xh9Ul4vZp4LEoJwi,spotify:track:5E7p95xh9Ul4vZp4LEoJwi,https://api.spotify.com/v1/tracks/5E7p95xh9Ul4vZp4LEoJwi,https://api.spotify.com/v1/audio-analysis/5E7p95xh9Ul4vZp4LEoJwi,132215,4
Sanctuary,Joji,not_hot,5F1ZmucV0uJY14y2dYKePa,0.552,0.638,1,-7.474,1,0.11,0.387,0.00014,0.374,0.332,167.834,audio_features,5F1ZmucV0uJY14y2dYKePa,spotify:track:5F1ZmucV0uJY14y2dYKePa,https://api.spotify.com/v1/tracks/5F1ZmucV0uJY14y2dYKePa,https://api.spotify.com/v1/audio-analysis/5F1ZmucV0uJY14y2dYKePa,180019,4
feel something,Bea Miller,not_hot,7JDWhC422Gtk1Bq0mL3OTC,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,audio_features,7JDWhC422Gtk1Bq0mL3OTC,spotify:track:7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/tracks/7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/audio-analysis/7JDWhC422Gtk1Bq0mL3OTC,180161,4
Tap In,Saweetie,not_hot,4Hpib09wXgD84w4uwTPnYD,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036,audio_features,4Hpib09wXgD84w4uwTPnYD,spotify:track:4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/tracks/4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/audio-analysis/4Hpib09wXgD84w4uwTPnYD,139413,4
Pretty Boy (feat. Lil Yachty),Joji,not_hot,0f1G5SHFoFC9lO03gHCGVS,0.656,0.776,6,-6.184,1,0.0672,0.16,0.378,0.372,0.638,156.049,audio_features,0f1G5SHFoFC9lO03gHCGVS,spotify:track:0f1G5SHFoFC9lO03gHCGVS,https://api.spotify.com/v1/tracks/0f1G5SHFoFC9lO03gHCGVS,https://api.spotify.com/v1/audio-analysis/0f1G5SHFoFC9lO03gHCGVS,156759,4
Afterthought,"Joji, BENEE",not_hot,6zvqq50PL7io0rprbkrYc9,0.668,0.547,1,-8.024,1,0.0353,0.398,0.0766,0.0931,0.192,83.5,audio_features,6zvqq50PL7io0rprbkrYc9,spotify:track:6zvqq50PL7io0rprbkrYc9,https://api.spotify.com/v1/tracks/6zvqq50PL7io0rprbkrYc9,https://api.spotify.com/v1/audio-analysis/6zvqq50PL7io0rprbkrYc9,194871,4
Over Now (with The Weeknd),Calvin Harris,not_hot,58AGoOGbwsQMhBbH0eFLRR,0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,audio_features,58AGoOGbwsQMhBbH0eFLRR,spotify:track:58AGoOGbwsQMhBbH0eFLRR,https://api.spotify.com/v1/tracks/58AGoOGbwsQMhBbH0eFLRR,https://api.spotify.com/v1/audio-analysis/58AGoOGbwsQMhBbH0eFLRR,210795,4
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G",not_hot,0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,audio_features,0ada5XsQGLPUVbmTCkAP49,spotify:track:0ada5XsQGLPUVbmTCkAP49,https://api.spotify.com/v1/tracks/0ada5XsQGLPUVbmTCkAP49,https://api.spotify.com/v1/audio-analysis/0ada5XsQGLPUVbmTCkAP49,160212,4
drunk face,Machine Gun Kelly,not_hot,3k0YJnqMKRZb8swo86vCkq,0.691,0.77,7,-4.578,0,0.0367,0.0282,0.0,0.497,0.344,90.024,audio_features,3k0YJnqMKRZb8swo86vCkq,spotify:track:3k0YJnqMKRZb8swo86vCkq,https://api.spotify.com/v1/tracks/3k0YJnqMKRZb8swo86vCkq,https://api.spotify.com/v1/audio-analysis/3k0YJnqMKRZb8swo86vCkq,143901,4
Tak Tiki Tak,Harry Nach,not_hot,7gwwt1IaAWwmB7af0AcuBM,0.801,0.579,11,-4.78,0,0.0813,0.333,0.000355,0.172,0.231,99.994,audio_features,7gwwt1IaAWwmB7af0AcuBM,spotify:track:7gwwt1IaAWwmB7af0AcuBM,https://api.spotify.com/v1/tracks/7gwwt1IaAWwmB7af0AcuBM,https://api.spotify.com/v1/audio-analysis/7gwwt1IaAWwmB7af0AcuBM,212406,4
WHATS POPPIN,Jack Harlow,not_hot,1jaTQ3nqY3oAAYyCTbIvnM,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,1jaTQ3nqY3oAAYyCTbIvnM,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741,4
Money Trees,"Kendrick Lamar, Jay Rock",not_hot,2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,audio_features,2HbKqm4o0w5wEeEFXm2sD4,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,386907,4
Blastoff (feat. Juice Wrld & Trippie Redd),"Internet Money, Diplo",not_hot,7dH9TPjTWQ60wOJkmYay8a,0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,audio_features,7dH9TPjTWQ60wOJkmYay8a,spotify:track:7dH9TPjTWQ60wOJkmYay8a,https://api.spotify.com/v1/tracks/7dH9TPjTWQ60wOJkmYay8a,https://api.spotify.com/v1/audio-analysis/7dH9TPjTWQ60wOJkmYay8a,174730,4
September,"Earth, Wind & Fire",not_hot,3kXoKlD84c6OmIcOLfrfEs,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,3kXoKlD84c6OmIcOLfrfEs,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4
Secrets,"Regard, RAYE",not_hot,66W1rVTnEv86dIkFhoiElg,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,audio_features,66W1rVTnEv86dIkFhoiElg,spotify:track:66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/tracks/66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/audio-analysis/66W1rVTnEv86dIkFhoiElg,176767,4
21,Polo G,not_hot,3JKgcAa7r07ocVWcV8bS0H,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,audio_features,3JKgcAa7r07ocVWcV8bS0H,spotify:track:3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/tracks/3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/audio-analysis/3JKgcAa7r07ocVWcV8bS0H,163798,4
BXL ZOO,"Damso, Hamza",not_hot,1VBt9dPtYfLnVeKaa6CQPr,0.745,0.656,11,-6.829,0,0.203,0.0604,0.0,0.11,0.405,137.997,audio_features,1VBt9dPtYfLnVeKaa6CQPr,spotify:track:1VBt9dPtYfLnVeKaa6CQPr,https://api.spotify.com/v1/tracks/1VBt9dPtYfLnVeKaa6CQPr,https://api.spotify.com/v1/audio-analysis/1VBt9dPtYfLnVeKaa6CQPr,201333,4
DEUX TOILES DE MER,Damso,not_hot,6vw0mOQ5vm3C5RPm7Rvl2w,0.521,0.39,8,-9.726,0,0.128,0.582,7.43e-05,0.112,0.157,104.106,audio_features,6vw0mOQ5vm3C5RPm7Rvl2w,spotify:track:6vw0mOQ5vm3C5RPm7Rvl2w,https://api.spotify.com/v1/tracks/6vw0mOQ5vm3C5RPm7Rvl2w,https://api.spotify.com/v1/audio-analysis/6vw0mOQ5vm3C5RPm7Rvl2w,315640,4
exile (feat. Bon Iver),Taylor Swift,not_hot,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,audio_features,4pvb0WLRcMtbPGmtejJJ6y,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/tracks/4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/audio-analysis/4pvb0WLRcMtbPGmtejJJ6y,285634,4
Righteous,Juice WRLD,not_hot,5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,audio_features,5dOxHHMOFAbG3VH23t0xNm,spotify:track:5dOxHHMOFAbG3VH23t0xNm,https://api.spotify.com/v1/tracks/5dOxHHMOFAbG3VH23t0xNm,https://api.spotify.com/v1/audio-analysis/5dOxHHMOFAbG3VH23t0xNm,242181,4
Conversations,Juice WRLD,not_hot,4K06PO78fW4mnBVenxGNob,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,audio_features,4K06PO78fW4mnBVenxGNob,spotify:track:4K06PO78fW4mnBVenxGNob,https://api.spotify.com/v1/tracks/4K06PO78fW4mnBVenxGNob,https://api.spotify.com/v1/audio-analysis/4K06PO78fW4mnBVenxGNob,181661,4
Dolly (with Lil Uzi Vert),Lil Tecca,not_hot,77Xwqkw7VrV8E5FCq9JhO8,0.664,0.586,7,-7.813,0,0.238,0.212,0.0,0.216,0.589,88.502,audio_features,77Xwqkw7VrV8E5FCq9JhO8,spotify:track:77Xwqkw7VrV8E5FCq9JhO8,https://api.spotify.com/v1/tracks/77Xwqkw7VrV8E5FCq9JhO8,https://api.spotify.com/v1/audio-analysis/77Xwqkw7VrV8E5FCq9JhO8,179813,5
Chicago Freestyle (feat. Giveon),Drake,not_hot,4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,audio_features,4wVOKKEHUJxHCFFNUWDn0B,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/audio-analysis/4wVOKKEHUJxHCFFNUWDn0B,220488,4
GOOBA,6ix9ine,not_hot,1XdbvPWz4lhyRBMz9cBy8b,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,audio_features,1XdbvPWz4lhyRBMz9cBy8b,spotify:track:1XdbvPWz4lhyRBMz9cBy8b,https://api.spotify.com/v1/tracks/1XdbvPWz4lhyRBMz9cBy8b,https://api.spotify.com/v1/audio-analysis/1XdbvPWz4lhyRBMz9cBy8b,132303,4
Physical,Dua Lipa,not_hot,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,audio_features,3AzjcOeAmA57TIOr9zF1ZW,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/tracks/3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/audio-analysis/3AzjcOeAmA57TIOr9zF1ZW,193829,4
Hot Stuff,"Kygo, Donna Summer",not_hot,00ETaeHUQ6lops3oWU1Wrt,0.681,0.773,5,-5.749,1,0.148,0.019,1.28e-06,0.11,0.429,119.961,audio_features,00ETaeHUQ6lops3oWU1Wrt,spotify:track:00ETaeHUQ6lops3oWU1Wrt,https://api.spotify.com/v1/tracks/00ETaeHUQ6lops3oWU1Wrt,https://api.spotify.com/v1/audio-analysis/00ETaeHUQ6lops3oWU1Wrt,199008,4
Who's Laughing Now,Ava Max,not_hot,4dbeTBRoET7GpkeUDN5rqJ,0.726,0.823,7,-6.872,1,0.302,0.105,0.00822,0.0571,0.372,119.984,audio_features,4dbeTBRoET7GpkeUDN5rqJ,spotify:track:4dbeTBRoET7GpkeUDN5rqJ,https://api.spotify.com/v1/tracks/4dbeTBRoET7GpkeUDN5rqJ,https://api.spotify.com/v1/audio-analysis/4dbeTBRoET7GpkeUDN5rqJ,200406,4
